airport,airport_name,city,state,lat,long,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,112,26,2.76,0,17.94,0,5.3,0,0
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,525,144,31.16,5.65,38.3,0,68.89,7,3
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,644,124,38.42,4.24,40.21,0,41.14,3,6
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,148,50,3.01,1.4,9.5,0,36.1,12,2
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,619,135,37.91,1.13,77.98,0.56,17.42,7,0
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,436,115,15.35,4.52,59.61,2.36,33.16,7,0
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,124,37,12.03,0,21.32,0,3.65,4,4
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,476,78,21.92,2.13,44.28,0,9.67,2,0
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,2515,606,112.5,26.1,194.31,0,273.09,69,23
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,779,144,54.18,4.21,49.68,0,35.93,5,4
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,520,105,21.62,1.86,50.66,0,30.86,5,8
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,147,46,12.29,1,25.43,0,7.28,4,0
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,638,62,19.46,5.16,23.08,0,14.29,3,6
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,93,14,5.58,0,3.34,0,5.09,3,3
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,31,11,10.76,0,0,0,0.24,0,1
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,124,26,8.37,0.62,5.4,0,11.61,5,2
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,575,89,21.14,3.4,25.64,0,38.82,7,2
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,753,123,36.19,3.3,33.37,0,50.14,6,5
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,168,51,12.48,0.65,8.8,0,29.08,3,0
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,2976,532,125.71,18.65,112.54,0.45,274.65,42,11
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,744,134,45.44,3.12,39.44,0.54,45.47,8,0
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,526,103,26.18,0.38,36.42,0.5,39.53,3,0
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,140,25,9.53,0,12.43,0.71,2.33,1,0
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,634,100,44.36,8.75,16.46,0,30.44,12,1
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,104,18,3.92,0,7.33,0,6.74,1,0
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,30,11,9.14,0,0,0,1.86,0,0
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,128,34,8.72,0.38,9.47,0,15.43,2,0
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,621,61,21.53,2.78,8.16,0,28.53,4,1
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,752,102,33.75,2.76,17.53,0,47.96,0,0
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,162,52,1.35,0.98,8.61,0,41.07,7,0
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,2893,501,120.42,1.41,70.98,0,308.19,21,1
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,769,157,58.73,1.22,51.9,0,45.15,4,1
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,542,91,17.29,1.17,39.72,0.02,32.8,0,0
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,151,34,19.84,0.24,3.2,0,10.72,2,0
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,622,74,33.09,2.89,20.59,0,17.44,0,0
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,148,21,4.64,1.42,6.68,0,8.26,0,0
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,31,11,10.87,0,0.13,0,0,0,0
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,193,38,14.22,0,7.11,0,16.67,8,0
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,659,85,16.6,0,15.35,0,53.06,5,0
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,788,107,33.21,4,27.53,0,42.26,1,0
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,178,62,13.57,0,7.4,0,41.03,10,0
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,3016,600,164.49,2.72,69.84,0.22,362.72,22,4
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,816,247,64.03,13.77,81.45,0.58,87.17,12,3
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,541,108,30.02,0,42.34,0.1,35.55,2,0
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,148,52,15.61,5.23,20.17,0,11,1,3
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,616,77,29.5,4.35,32.14,0,11,1,2
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,163,35,12.27,2,8.32,0,12.41,0,0
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,30,9,7.4,0,1,0,0.6,0,0
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,210,37,6.55,1.96,15.27,0,13.22,9,0
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,797,108,21.57,2.88,30.59,0,52.96,2,1
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,794,154,40.82,3.96,36.68,0,72.54,2,2
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,172,66,15.67,1.53,12.08,0,36.72,4,0
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,3189,838,237.86,13.77,160.83,1.18,424.36,26,6
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,705,67,26.94,8.01,18.66,0,13.39,0,0
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,190,35,9.84,1.29,8.13,0,15.74,1,0
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,31,3,3,0,0,0,0,0,0
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,217,36,6.06,0,24.76,0,5.18,5,0
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,896,242,76.94,16.28,40.46,2.32,106,16,0
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,559,89,27.04,2.04,19.78,0,40.13,3,3
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,155,27,13.24,1.8,6.85,0.43,4.67,2,2
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,876,123,30.52,0.77,35.26,1.46,54.98,0,0
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,811,132,33.97,11.84,33.47,0,52.72,2,0
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,174,41,5.78,0.01,11.22,1,22.99,0,0
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,3260,647,210.38,9,82,0.09,345.53,17,1
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,873,199,59.45,7.93,63.84,2.09,65.7,5,0
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,553,95,23.84,1.73,33.35,0.41,35.68,0,1
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,149,54,23.93,0.77,19.59,0.33,9.39,1,3
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,709,107,37.82,2.53,39.17,0.52,26.97,1,0
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,182,37,9.89,1,13.23,0,12.88,1,0
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,31,1,1,0,0,0,0,0,1
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,217,38,5.3,3.8,19.63,0,9.27,10,0
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,859,138,32.84,0.33,38.89,1,64.94,6,0
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,909,160,33.33,12.01,41.22,0,73.44,33,2
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,179,62,7.51,0.31,12.43,0,41.76,1,0
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,3252,899,251.32,6.49,148.16,0.07,492.96,50,5
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,719,99,42.54,0.86,25.06,0,30.53,8,0
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,525,64,26.33,1.63,19.78,0,16.26,8,1
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,128,26,8.46,0,9.43,0.21,7.9,3,0
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,519,35,21.2,1,10.21,0,2.59,1,1
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,162,13,2.36,0,4.72,0,5.92,2,1
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,30,2,1.13,0,0.87,0,0,0,0
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,181,18,9.27,0,1.8,0,6.93,11,0
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,743,64,17.29,2.63,13.5,0,30.58,0,1
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,852,86,21.67,2.34,24.48,0,37.51,14,2
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,175,42,9.43,2.38,9.1,0.8,20.28,2,0
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,2956,496,147.36,9.76,85.3,0,253.58,29,3
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,775,114,41.93,0.39,36.38,0.39,34.9,1,0
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,535,71,16.89,1.85,23.04,0,29.22,1,0
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,138,21,7.95,0.34,5.86,0,6.86,0,1
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,544,42,15.01,1.74,22.1,0,3.15,0,1
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,903,118,31.81,4.54,30.33,0,51.31,5,0
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,182,50,5.93,2,16.43,0,25.64,8,0
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,3018,437,155.39,4.56,61.65,0.62,214.78,38,5
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,133,15,6.66,0.01,3.34,0,4.99,0,0
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,31,3,2,0,0,0,1,0,0
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,177,18,6.93,1.3,5.75,0,4.01,0,0
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,745,80,22.32,1.37,17.23,0,39.08,3,1
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,690,109,35.13,0.78,50.56,0.14,22.4,0,2
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,489,92,21.91,2.25,45.05,0.13,22.66,3,1
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,138,13,5.47,0,7.42,0,0.11,0,4
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,502,48,19.03,0,22.72,0,6.25,0,1
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,102,18,4.91,0,5.8,0,7.29,1,0
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,30,4,4,0,0,0,0,0,2
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,155,23,3.61,0.16,14.84,0,4.38,1,0
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,668,74,33.02,2.14,14.86,0,23.98,4,2
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,849,98,27.59,0,34.15,0,36.26,0,4
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,172,40,6.01,0,17.61,0.88,15.5,6,0
SAN,San Diego International (SAN),San Diego ,CA,32.7335,-117.18717,3039,451,162.82,5.02,81.49,0,201.68,29,6
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,600,140,38.05,3.29,54.93,0,43.73,6,4
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,4629,894,133.61,32.5,399.97,11.08,316.84,64,5
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,143,38,14.06,0,9.43,0.18,14.33,1,4
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,1287,284,89.31,19.92,102.21,0,72.57,6,0
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,70,12,5.97,0,2.89,0,3.14,1,0
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,62,28,22.33,0,0,0,5.67,0,0
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,124,33,2.97,0,20.44,0,9.59,2,0
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,1642,353,64.79,6.98,110.92,1,169.31,29,2
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,526,124,52.49,2.63,32.62,0,36.26,2,1
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,192,45,4.11,0,8.83,0,32.06,7,0
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,850,242,71.59,3.77,52.07,0,114.57,9,0
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,56,11,3.12,0,5.2,0,2.68,0,0
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,56,20,13.35,1,0,0,5.65,0,0
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,112,22,5.4,0,10.02,0,6.58,1,0
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,1501,308,47.48,8.07,97.56,0,154.89,39,0
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,482,89,28.15,1.49,27.63,0,31.72,1,3
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,168,39,7.41,0.5,9.62,0,21.46,8,0
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,539,114,29.75,0.48,54.73,0,29.03,1,2
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,4225,795,143.78,21.97,340.67,2.14,286.45,115,5
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,130,41,11.64,0.35,12.2,0.07,16.74,4,6
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,1171,206,55.4,6.96,87.23,0.68,55.73,2,1
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,716,141,29.6,9.93,39.71,0,61.75,9,0
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,626,149,36.92,2.29,60.35,0.73,48.71,1,4
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,4850,973,171.75,12.31,498.08,5.57,285.29,27,5
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,142,37,11.77,0,12.34,0,12.89,3,1
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,1518,218,74.54,5.35,76.51,0,61.59,2,2
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,67,17,5.22,0,7.72,0,4.06,2,0
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,62,32,21.72,0,0,0,10.28,0,0
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,124,32,6.47,0,17.45,0,8.08,2,0
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,1571,275,37.15,5.42,104.87,0,127.56,4,2
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,690,131,34.65,3.56,51.71,0,41.09,4,0
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,196,41,8.04,5.48,7.08,0,20.4,1,0
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,858,231,51.24,2.69,80.99,0,96.08,4,1
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,596,179,55.15,1.45,67.46,0.29,54.64,3,1
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,4843,857,170.07,5.96,391.43,2.01,287.53,27,4
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,140,25,5.38,0.51,7.66,0,11.45,0,0
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,1517,276,113.74,20.54,54.64,0,87.08,18,0
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,74,8,2.08,0,2.59,0,3.33,0,1
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,60,14,9.71,0,0.91,0,3.38,0,0
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,124,37,6.53,0,19.8,0,10.67,1,0
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,1528,202,26.61,3.37,62.6,0,109.42,6,0
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,672,130,42.74,2.19,40.36,0,44.71,0,0
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,194,54,6.9,4.6,12.51,0.65,29.34,4,0
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,857,246,66.82,1.49,72.34,0.09,105.27,0,1
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,731,147,49.25,2.96,50.08,1.53,43.18,4,1
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,5168,882,150.4,14.12,460.14,7.87,249.47,35,6
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,152,35,12.89,0,10.42,0,11.69,1,2
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,1687,251,91.44,3.72,80.49,0,75.35,1,2
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,97,25,5.58,0.61,11.24,0,7.57,0,0
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,62,37,27.41,0,0.76,0,8.83,0,0
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,169,58,10.11,0,39.7,0,8.19,7,0
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,1463,226,25.9,13.56,77.49,0,109.05,2,3
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,846,138,40.78,2.82,50.9,0,43.51,0,0
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,198,78,12.15,5.06,22.07,0,38.71,7,0
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,948,288,89.32,2.86,70.25,0,125.57,0,0
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,922,279,77.19,14.29,103.79,0.27,83.45,18,1
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,5150,908,146.74,18.43,477.02,4.84,260.97,32,7
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,214,69,20.4,0,20.4,0,28.19,3,0
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,2046,308,80.16,6.82,139.24,1,80.78,2,0
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,94,32,11.02,0.23,13.36,0,7.39,0,0
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,60,27,20.67,0,1.18,0,5.15,0,0
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,210,64,14.59,0.63,32.79,0,16,3,1
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,1496,259,28.98,33.8,93.04,1,102.19,0,0
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,946,207,40.61,8.6,88.03,0,69.76,2,2
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,224,80,14.66,1.84,31.65,0.78,31.07,3,0
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,1196,439,126.99,19.51,140.41,0.21,151.88,1,2
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,2317,262,88.96,12.7,86.61,1.82,71.91,0,2
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,98,18,3.92,0,6.02,0,8.06,0,0
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,62,16,10.34,0,0,0,5.66,0,0
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,217,41,7.19,0,27.3,0,6.51,1,0
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,980,260,83.15,22.41,63.84,0.95,89.65,15,0
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,5364,805,175.29,31.55,358.47,10.46,229.23,21,4
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,243,80,30.95,0.03,22.94,0.38,25.71,1,1
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,1633,232,39.39,19.33,75.74,0.5,97.05,3,0
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,990,185,44.51,12.89,53.86,0,73.74,3,1
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,227,62,6.39,0.74,33.58,0,21.3,0,0
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,1263,293,90.41,5.09,74.13,0,123.37,0,2
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,949,255,79.62,9.82,93.5,1.45,70.61,11,1
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,5338,1060,158.19,22.83,591.43,6.07,281.47,52,2
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,235,59,14.51,1.23,28.4,0.21,14.65,2,2
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,2501,345,81.22,10.66,160,1,92.11,1,1
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,86,21,2.37,0,11.87,0,6.76,0,0
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,62,15,10.94,0,0,0,4.06,0,0
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,217,41,4.9,0.67,27.35,0,8.07,7,0
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,1610,384,47.82,49.67,122.41,0,164.1,1,0
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,1068,276,57.57,15.57,126.13,0,76.73,37,0
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,218,99,11.64,0.18,55.06,0,32.13,1,0
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,1298,464,119.31,17.9,144.33,0.03,182.44,4,0
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,763,81,39.56,2.08,20.86,0,18.5,7,0
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,4882,573,127.28,9.15,292.02,0.9,143.63,31,5
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,158,23,7.32,1.64,7.06,0,6.98,0,0
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,1907,141,50.18,4,56.9,0,29.92,1,1
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,78,6,1,0,3.06,0,1.94,0,0
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,60,8,5.88,0,0,0,2.12,0,0
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,155,27,10.88,0,8.74,0,7.38,7,0
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,1837,250,31.85,3.9,116.03,0.3,97.93,8,2
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,892,111,33.14,3.45,35.44,0,38.97,22,0
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,144,34,3.01,0,8.22,0,22.77,0,0
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,1065,175,56.99,0.16,37.57,0,80.29,1,0
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,730,131,52.71,0.84,56.55,0,20.9,1,0
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,4827,631,123.75,7.15,349.64,2,148.45,29,5
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,144,20,3.76,0,11.54,0.23,4.47,2,0
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,1880,185,53.9,5.74,75.02,0,50.35,0,1
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,892,154,32.32,5.73,66.14,0,49.8,2,2
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,186,57,3.91,1,22.1,0.1,29.89,1,0
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,1041,177,53.22,1.4,63.02,0.17,59.2,1,1
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,48,11,2.82,0,4.23,0,3.95,0,1
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,62,23,17.01,0,0,1,4.99,0,1
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,146,27,4.93,0,13.15,0,8.92,0,1
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,1729,397,56.69,16.45,161.62,0,162.24,55,7
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,623,164,50.63,1.69,88.79,0,22.89,2,5
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,4565,758,109.9,7.9,421.86,2.47,215.87,47,6
SEA,Seattle/Tacoma International (SEA),Seattle,WA ,47.44166,-122.29902,138,44,11.34,0.87,26.91,0,4.88,0,2
